titre,ville,prix,surface,url,code_ville,page
A vendre - saint-denis - appartement t2 52.26 m2 en rez-de-jardin,SAINT-DENIS,140 000 €,52 m²,https://www.etreproprio.com/immobilier-23891316-vente-a-vendre-saint-denis-appartement-t2-5226-m2-en-rez-de-jardin-saint-denis,thflcpo.lc97411,3
à vendre — t1 premium au dernier étage — résidence universitaire pierre & marie sainte-clotilde,SAINT-DENIS,67 800 €,25 m²,https://www.etreproprio.com/immobilier-23897884-vente-a-vendre-t1-premium-au-dernier-etage-residence-universitaire-pierre-marie-sainte-clotilde-saint-denis,thflcpo.lc97411,3
Maison 185m² à saint-denis,SAINT-DENIS,699 000 €,185 m²,https://www.etreproprio.com/immobilier-23742026-vente-maison-185m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Appartement à vendre 3 pièces saint denis (974) vue mer,SAINT-DENIS,248 570 €,65 m²,https://www.etreproprio.com/immobilier-23897881-vente-appartement-a-vendre-3-pieces-saint-denis-974-vue-mer-saint-denis,thflcpo.lc97411,3
Appartement 56m² à saint-denis,SAINT-DENIS,198 500 €,56 m²,https://www.etreproprio.com/immobilier-23893283-vente-appartement-56m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Appartement sainte clotilde 4 pièce(s) 77.91 m2,SAINT-DENIS,232 000 €,78 m²,https://www.etreproprio.com/immobilier-23889789-vente-appartement-sainte-clotilde-4-pieces-7791-m2-saint-denis,thflcpo.lc97411,3
Appartement t2 st denis,SAINT-DENIS,152 600 €,46 m²,https://www.etreproprio.com/immobilier-23667921-vente-appartement-t2-st-denis-saint-denis,thflcpo.lc97411,3
2 logements f2 de 38m2 et 43 m2 saint-denis centre ville,SAINT-DENIS,233 200 €,81 m²,https://www.etreproprio.com/immobilier-23885444-vente-2-logements-f2-de-38m2-et-43-m2-saint-denis-centre-ville-saint-denis,thflcpo.lc97411,3
Appartement 80m² à saint-denis,SAINT-DENIS,138 000 €,80 m²,https://www.etreproprio.com/immobilier-23883387-vente-appartement-80m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Maison st denis - bellepierre - 5 pièce(s) 159 m2 sur 720m² de terrain- vue mer panoramique,SAINT-DENIS,770 000 €,159 m²,https://www.etreproprio.com/immobilier-23161057-vente-maison-st-denis-bellepierre-5-pieces-159-m2-sur-720m-de-terrain-vue-mer-panoramique-saint-denis,thflcpo.lc97411,3
Saint denis : duplex 75m2 à 5min à pied du centre,SAINT-DENIS,219 800 €,75 m²,https://www.etreproprio.com/immobilier-23866928-vente-saint-denis-duplex-75m2-a-5min-a-pied-du-centre-saint-denis,thflcpo.lc97411,3
Appartement 20m² à saint-denis,SAINT-DENIS,68 000 €,20 m²,https://www.etreproprio.com/immobilier-23871846-vente-appartement-20m-a-saint-denis-saint-denis,thflcpo.lc97411,4
Villa grand standing f6/7 ruisseau blanc avec piscine vue mer,SAINT-DENIS,787 500 €,179 m²,https://www.etreproprio.com/immobilier-23873223-vente-villa-grand-standing-f67-ruisseau-blanc-avec-piscine-vue-mer-saint-denis,thflcpo.lc97411,4
Immeuble de 4 logements 2 f5 et 2 f2 saint denis centre,SAINT-DENIS,676 000 €,292 m²,https://www.etreproprio.com/immobilier-22600558-vente-immeuble-de-4-logements-2-f5-et-2-f2-saint-denis-centre-saint-denis,thflcpo.lc97411,4
F2 meublé de 42 m2 avec espace extérieur,SAINT-DENIS,119 215 €,42 m²,https://www.etreproprio.com/immobilier-20573362-vente-f2-meuble-de-42-m2-avec-espace-exterieur-saint-denis,thflcpo.lc97411,4
Saint-denis centre : terrain de 500 m² en lotissement,SAINT-DENIS,358 000 €,500 m²,https://www.etreproprio.com/immobilier-23866224-vente-saint-denis-centre-terrain-de-500-m-en-lotissement-saint-denis,thflcpo.lc97411,4
"Centre de la montagne, magnifique t3 rénové de 61m2 !",SAINT-DENIS,179 000 €,61 m²,https://www.etreproprio.com/immobilier-23857539-vente-centre-de-la-montagne-magnifique-t3-renove-de-61m2-saint-denis,thflcpo.lc97411,4
F3 de 64 m2 sur st denis dernier étage,SAINT-DENIS,183 750 €,64 m²,https://www.etreproprio.com/immobilier-22499063-vente-f3-de-64-m2-sur-st-denis-dernier-etage-saint-denis,thflcpo.lc97411,4
"À saint-denis en ville, terrain de 192 m2",SAINT-DENIS,233 200 €,192 m²,https://www.etreproprio.com/immobilier-22342276-vente-a-saint-denis-en-ville-terrain-de-192-m2-saint-denis,thflcpo.lc97411,4
Maison à rénover centre ville de saint denis sur terrain 170 m2,SAINT-DENIS,212 000 €,70 m²,https://www.etreproprio.com/immobilier-23864232-vente-maison-a-renover-centre-ville-de-saint-denis-sur-terrain-170-m2-saint-denis,thflcpo.lc97411,4
Maison 120m² à saint-denis,SAINT-DENIS,179 000 €,120 m²,https://www.etreproprio.com/immobilier-20240234-vente-maison-120m-a-saint-denis-saint-denis,thflcpo.lc97411,4
"idimmo : bas de montgaillard, maison de ville t4 de 90m2 sur terrain 375m2 !",SAINT-DENIS,309 500 €,89 m²,https://www.etreproprio.com/immobilier-23654053-vente-idimmo-bas-de-montgaillard-maison-de-ville-t4-de-90m2-sur-terrain-375m2-saint-denis,thflcpo.lc97411,4
Maison 140m² à saint-denis,SAINT-DENIS,405 000 €,140 m²,https://www.etreproprio.com/immobilier-23861482-vente-maison-140m-a-saint-denis-saint-denis,thflcpo.lc97411,4
"À saint-denis, maison à rénover",SAINT-DENIS,159 000 €,,https://www.etreproprio.com/immobilier-22342277-vente-a-saint-denis-maison-a-renover-saint-denis,thflcpo.lc97411,4
Maison f5/6 de 180 m2 sur sainte clotilde,SAINT-DENIS,367 500 €,180 m²,https://www.etreproprio.com/immobilier-23864231-vente-maison-f56-de-180-m2-sur-sainte-clotilde-saint-denis,thflcpo.lc97411,4
Terrain à bâtir de 485 m² dans lotissement sécurisé – saint-denis centre,SAINT-DENIS,353 000 €,485 m²,https://www.etreproprio.com/immobilier-23866232-vente-terrain-a-batir-de-485-m-dans-lotissement-securise-saint-denis-centre-saint-denis,thflcpo.lc97411,4
T5 duplex  atypique vue panoramique saint denis - 180 m2,SAINT-DENIS,475 000 €,180 m²,https://www.etreproprio.com/immobilier-23865873-vente-t5-duplex-atypique-vue-panoramique-saint-denis-180-m2-saint-denis,thflcpo.lc97411,4
à vendre – t3 traversant avec double varangue – sainte-clotilde,SAINT-DENIS,199 800 €,80 m²,https://www.etreproprio.com/immobilier-23856893-vente-a-vendre-t3-traversant-avec-double-varangue-sainte-clotilde-saint-denis,thflcpo.lc97411,4
Appartement t4 lumineux proche hyper centre – saint-denis,SAINT-DENIS,374 000 €,82 m²,https://www.etreproprio.com/immobilier-23856870-vente-appartement-t4-lumineux-proche-hyper-centre-saint-denis-saint-denis,thflcpo.lc97411,4
Appartement 46m² à saint-denis,SAINT-DENIS,119 000 €,46 m²,https://www.etreproprio.com/immobilier-23853897-vente-appartement-46m-a-saint-denis-saint-denis,thflcpo.lc97411,4
Terrain 516m² à saint-denis,SAINT-DENIS,230 000 €,516 m²,https://www.etreproprio.com/immobilier-23853902-vente-terrain-516m-a-saint-denis-saint-denis,thflcpo.lc97411,4
Bureaux 113.32 m² avec 7 parkings secteur nord,SAINT-DENIS,379 512 €,113 m²,https://www.etreproprio.com/immobilier-23856418-vente-bureaux-11332-m-avec-7-parkings-secteur-nord-saint-denis,thflcpo.lc97411,5
Appartement saint-denis 4 pieces 3 chambres varangue vue mer,SAINT-DENIS,350 000 €,80 m²,https://www.etreproprio.com/immobilier-23849603-vente-appartement-saint-denis-4-pieces-3-chambres-varangue-vue-mer-saint-denis,thflcpo.lc97411,5
Appartement saint denis 3 pièce(s) 61 m2,SAINT-DENIS,239 000 €,61 m²,https://www.etreproprio.com/immobilier-19354081-vente-appartement-saint-denis-3-pieces-61-m2-saint-denis,thflcpo.lc97411,5
Terrain 503m² à saint-denis,SAINT-DENIS,301 200 €,503 m²,https://www.etreproprio.com/immobilier-23844200-vente-terrain-503m-a-saint-denis-saint-denis,thflcpo.lc97411,5
Terrain 591m² à saint-denis,SAINT-DENIS,353 700 €,591 m²,https://www.etreproprio.com/immobilier-23844201-vente-terrain-591m-a-saint-denis-saint-denis,thflcpo.lc97411,5
Maison 136m² à saint-denis,SAINT-DENIS,483 000 €,137 m²,https://www.etreproprio.com/immobilier-23844876-vente-maison-136m-a-saint-denis-saint-denis,thflcpo.lc97411,5
Studio 22 m² - st denis,SAINT-DENIS,66 600 €,22 m²,https://www.etreproprio.com/immobilier-23828606-vente-studio-22-m-st-denis-saint-denis,thflcpo.lc97411,5
T3/4 - duplex - libre au plus tard en juillet 2026,SAINT-DENIS,249 900 €,81 m²,https://www.etreproprio.com/immobilier-23834786-vente-t34-duplex-libre-au-plus-tard-en-juillet-2026-saint-denis,thflcpo.lc97411,5
Sainte clotilde apt f2 libre au plus tard le 19/06/2026,SAINT-DENIS,114 450 €,40 m²,https://www.etreproprio.com/immobilier-23834072-vente-sainte-clotilde-apt-f2-libre-au-plus-tard-le-19062026-saint-denis,thflcpo.lc97411,5
Appartement t3 à sainte-clotilde,SAINT-DENIS,131 250 €,54 m²,https://www.etreproprio.com/immobilier-23833251-vente-appartement-t3-a-sainte-clotilde-saint-denis,thflcpo.lc97411,5
Maison type f4 idéale pour investisseurs,SAINT-DENIS,464 400 €,1 m²,https://www.etreproprio.com/immobilier-23834862-vente-maison-type-f4-ideale-pour-investisseurs-saint-denis,thflcpo.lc97411,5
T1 à vendre à 200 m de la fac,SAINT-DENIS,85 000 €,20 m²,https://www.etreproprio.com/immobilier-23828607-vente-t1-a-vendre-a-200-m-de-la-fac-saint-denis,thflcpo.lc97411,5
Local commercial et bureaux professionnels moufia sainte-clotilde,SAINT-DENIS,618 000 €,248 m²,https://www.etreproprio.com/immobilier-22373067-vente-local-commercial-et-bureaux-professionnels-moufia-sainte-clotilde-saint-denis,thflcpo.lc97411,5
"Baisse de prix / appartement t4 avec beaux volumes, terrasse et 2 places de parking couvert",SAINT-DENIS,249 800 €,102 m²,https://www.etreproprio.com/immobilier-23835517-vente-baisse-de-prix-appartement-t4-avec-beaux-volumes-terrasse-et-2-places-de-parking-couvert-saint-denis,thflcpo.lc97411,5
T2 57m2 lumineux avec vue mer - saint-denis technopole,SAINT-DENIS,129 000 €,46 m²,https://www.etreproprio.com/immobilier-23824611-vente-t2-57m2-lumineux-avec-vue-mer-saint-denis-technopole-saint-denis,thflcpo.lc97411,5
Appartement sainte clotilde 1 pièce(s),SAINT-DENIS,85 000 €,22 m²,https://www.etreproprio.com/immobilier-23816279-vente-appartement-sainte-clotilde-1-pieces-saint-denis,thflcpo.lc97411,5
Terrain 537m² à saint-denis,SAINT-DENIS,185 000 €,537 m²,https://www.etreproprio.com/immobilier-23331599-vente-terrain-537m-a-saint-denis-saint-denis,thflcpo.lc97411,5
Maison 146m² à saint-denis,SAINT-DENIS,275 000 €,146 m²,https://www.etreproprio.com/immobilier-23817616-vente-maison-146m-a-saint-denis-saint-denis,thflcpo.lc97411,5
Maison 98m² à saint-denis,SAINT-DENIS,295 000 €,98 m²,https://www.etreproprio.com/immobilier-23822488-vente-maison-98m-a-saint-denis-saint-denis,thflcpo.lc97411,5
Appartement 67m² à saint-denis,SAINT-DENIS,179 500 €,67 m²,https://www.etreproprio.com/immobilier-22288088-vente-appartement-67m-a-saint-denis-saint-denis,thflcpo.lc97411,5
A vendre - sainte clotilde - appartement t2 - spécial investisseur - vendu meuble et loue,SAINT-DENIS,123 000 €,40 m²,https://www.etreproprio.com/immobilier-23047750-vente-a-vendre-sainte-clotilde-appartement-t2-special-investisseur-vendu-meuble-et-loue-saint-denis,thflcpo.lc97411,6
T3 vue mer - bellepierre,SAINT-DENIS,248 570 €,65 m²,https://www.etreproprio.com/immobilier-23803616-vente-t3-vue-mer-bellepierre-saint-denis,thflcpo.lc97411,6
Appartement saint denis 2 pièce(s) 42.13 m2,SAINT-DENIS,125 000 €,42 m²,https://www.etreproprio.com/immobilier-23806885-vente-appartement-saint-denis-2-pieces-4213-m2-saint-denis,thflcpo.lc97411,6
Appartement 68m² à saint-denis,SAINT-DENIS,195 000 €,68 m²,https://www.etreproprio.com/immobilier-23131762-vente-appartement-68m-a-saint-denis-saint-denis,thflcpo.lc97411,6
Maison 200m² à saint-denis,SAINT-DENIS,280 000 €,200 m²,https://www.etreproprio.com/immobilier-22741569-vente-maison-200m-a-saint-denis-saint-denis,thflcpo.lc97411,6
Villa de 100 m2 à saint-denis centre à rénover,SAINT-DENIS,340 000 €,100 m²,https://www.etreproprio.com/immobilier-23309999-vente-villa-de-100-m2-a-saint-denis-centre-a-renover-saint-denis,thflcpo.lc97411,6
Appartement saint denis 1 pièce(s) 32.28 m2,SAINT-DENIS,99 000 €,32 m²,https://www.etreproprio.com/immobilier-23795189-vente-appartement-saint-denis-1-pieces-3228-m2-saint-denis,thflcpo.lc97411,6
Appartement 39m² à saint-denis,SAINT-DENIS,103 000 €,39 m²,https://www.etreproprio.com/immobilier-23800073-vente-appartement-39m-a-saint-denis-saint-denis,thflcpo.lc97411,6
Villa 3 chambres 155m2 - la montagne saint-denis,SAINT-DENIS,556 000 €,155 m²,https://www.etreproprio.com/immobilier-23790691-vente-villa-3-chambres-155m2-la-montagne-saint-denis-saint-denis,thflcpo.lc97411,6
Maison f4 de 80 m2 habitables la montagne,SAINT-DENIS,296 800 €,80 m²,https://www.etreproprio.com/immobilier-23791390-vente-maison-f4-de-80-m2-habitables-la-montagne-saint-denis,thflcpo.lc97411,6
Saint-denis (deux canons) - appartement t3,SAINT-DENIS,158 000 €,80 m²,https://www.etreproprio.com/immobilier-23428544-vente-saint-denis-deux-canons-appartement-t3-saint-denis,thflcpo.lc97411,6
Appartement 70m² à saint-denis,SAINT-DENIS,160 000 €,70 m²,https://www.etreproprio.com/immobilier-23780625-vente-appartement-70m-a-saint-denis-saint-denis,thflcpo.lc97411,6
Villa familiale bdn sainte-clotilde,SAINT-DENIS,367 500 €,134 m²,https://www.etreproprio.com/immobilier-23774921-vente-villa-familiale-bdn-sainte-clotilde-saint-denis,thflcpo.lc97411,6
Maison 120m² à saint-denis,SAINT-DENIS,627 000 €,120 m²,https://www.etreproprio.com/immobilier-23780210-vente-maison-120m-a-saint-denis-saint-denis,thflcpo.lc97411,6
T3 carre d'or saint denis - 85 m2,SAINT-DENIS,364 000 €,85 m²,https://www.etreproprio.com/immobilier-23782249-vente-t3-carre-d-or-saint-denis-85-m2-saint-denis,thflcpo.lc97411,6
Appartement 54m² à saint-denis,SAINT-DENIS,155 000 €,54 m²,https://www.etreproprio.com/immobilier-23780644-vente-appartement-54m-a-saint-denis-saint-denis,thflcpo.lc97411,6
T4 a vendre sur st denis pour investisseurs,SAINT-DENIS,113 000 €,77 m²,https://www.etreproprio.com/immobilier-23519628-vente-t4-a-vendre-sur-st-denis-pour-investisseurs-saint-denis,thflcpo.lc97411,6
Appartement 72m² à saint-denis,SAINT-DENIS,336 000 €,72 m²,https://www.etreproprio.com/immobilier-23620560-vente-appartement-72m-a-saint-denis-saint-denis,thflcpo.lc97411,6
A vendre appartement familial au centre de sainte-clotilde (saint-denis) avec grande terrasse,SAINT-DENIS,185 000 €,87 m²,https://www.etreproprio.com/immobilier-23773753-vente-a-vendre-appartement-familial-au-centre-de-sainte-clotilde-saint-denis-avec-grande-terrasse-saint-denis,thflcpo.lc97411,6
Appartement 38m² à saint-denis,SAINT-DENIS,93 500 €,38 m²,https://www.etreproprio.com/immobilier-23774242-vente-appartement-38m-a-saint-denis-saint-denis,thflcpo.lc97411,6
Appartement avignon 3 pièce(s) 57.10 m2 180000,AVIGNON,180 000 €,57 m²,https://www.etreproprio.com/immobilier-23968423-vente-appartement-avignon-3-pieces-5710-m2-180000-avignon,thflcpo.lc84007,1
Devenez propriétaire à avignon avec tva réduite !,AVIGNON,169 240 €,46 m²,https://www.etreproprio.com/immobilier-23966759-vente-devenez-proprietaire-a-avignon-avec-tva-reduite-avignon,thflcpo.lc84007,1
Bel appartement t3 avec terrasse et parking - avignon,AVIGNON,179 600 €,70 m²,https://www.etreproprio.com/immobilier-23966830-vente-bel-appartement-t3-avec-terrasse-et-parking-avignon-avignon,thflcpo.lc84007,1
Appartement 68m² à avignon,AVIGNON,128 000 €,68 m²,https://www.etreproprio.com/immobilier-23974019-vente-appartement-68m-a-avignon-avignon,thflcpo.lc84007,1
Maison 150m² à avignon,AVIGNON,345 000 €,150 m²,https://www.etreproprio.com/immobilier-23167712-vente-maison-150m-a-avignon-avignon,thflcpo.lc84007,1
Appartement avignon 2 pièces 46 m² - 189 000 euros -,AVIGNON,189 000 €,46 m²,https://www.etreproprio.com/immobilier-23968645-vente-appartement-avignon-2-pieces-46-m-189-000-euros-avignon,thflcpo.lc84007,1
Maison 147m² à avignon,AVIGNON,272 000 €,147 m²,https://www.etreproprio.com/immobilier-23972403-vente-maison-147m-a-avignon-avignon,thflcpo.lc84007,1
Maison moderne avec maisonnette et piscine,AVIGNON,509 000 €,137 m²,https://www.etreproprio.com/immobilier-23969359-vente-maison-moderne-avec-maisonnette-et-piscine-avignon,thflcpo.lc84007,1
Appartement 48m² à avignon,AVIGNON,108 000 €,48 m²,https://www.etreproprio.com/immobilier-23318623-vente-appartement-48m-a-avignon-avignon,thflcpo.lc84007,1
Demeure de prestige  10 pièce(s) 420 m2,AVIGNON,1 499 000 €,420 m²,https://www.etreproprio.com/immobilier-23965912-vente-demeure-de-prestige-10-pieces-420-m2-avignon,thflcpo.lc84007,1
Appartement 70m² à avignon,AVIGNON,97 000 €,70 m²,https://www.etreproprio.com/immobilier-23972724-vente-appartement-70m-a-avignon-avignon,thflcpo.lc84007,1
Appartement avignon grand 4 pièces 81 m² - 296 700 euros -,AVIGNON,296 700 €,46 m²,https://www.etreproprio.com/immobilier-23968647-vente-appartement-avignon-grand-4-pieces-81-m-296-700-euros-avignon,thflcpo.lc84007,1
Appartement 56m² à avignon,AVIGNON,196 000 €,56 m²,https://www.etreproprio.com/immobilier-23975295-vente-appartement-56m-a-avignon-avignon,thflcpo.lc84007,1
"A saisir ! maison de 135 m2, avignon 4 chambres, un studio indépendant, atelier, abris voiture",AVIGNON,329 500 €,135 m²,https://www.etreproprio.com/immobilier-23966815-vente-a-saisir-maison-de-135-m2-avignon-4-chambres-un-studio-independant-atelier-abris-voiture-avignon,thflcpo.lc84007,1
Appartement 84m² à avignon,AVIGNON,89 000 €,84 m²,https://www.etreproprio.com/immobilier-23974099-vente-appartement-84m-a-avignon-avignon,thflcpo.lc84007,1
Commerce 750m² à avignon,AVIGNON,426 000 €,750 m²,https://www.etreproprio.com/immobilier-23971569-vente-commerce-750m-a-avignon-avignon,thflcpo.lc84007,1
Maison avignon 7 pièce(s) 141 m2 238000,AVIGNON,238 000 €,141 m²,https://www.etreproprio.com/immobilier-23452203-vente-maison-avignon-7-pieces-141-m2-238000-avignon,thflcpo.lc84007,1
Maison avignon 2 pièce(s) 37 m2,AVIGNON,96 000 €,37 m²,https://www.etreproprio.com/immobilier-23966826-vente-maison-avignon-2-pieces-37-m2-avignon,thflcpo.lc84007,1
Devenez propriétaire à avignon avec tva réduite !,AVIGNON,213 638 €,63 m²,https://www.etreproprio.com/immobilier-23966760-vente-devenez-proprietaire-a-avignon-avec-tva-reduite-avignon,thflcpo.lc84007,1
Villa  4 pièce(s) 120 m2,AVIGNON,299 000 €,120 m²,https://www.etreproprio.com/immobilier-22131683-vente-villa-4-pieces-120-m2-avignon,thflcpo.lc84007,1
Appartement 14m² à avignon,AVIGNON,69 000 €,14 m²,https://www.etreproprio.com/immobilier-23973203-vente-appartement-14m-a-avignon-avignon,thflcpo.lc84007,2
Appartement avignon 3 pièces 67 m² - 247 400 euros -,AVIGNON,247 400 €,67 m²,https://www.etreproprio.com/immobilier-23968646-vente-appartement-avignon-3-pieces-67-m-247-400-euros-avignon,thflcpo.lc84007,2
